Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT (mins),Avg CTAT (mins),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value (INR),Ride Distance (km),Driver Ratings,Customer Rating
21-09-2025,21:54:00,CNR4881504,Successful,CUST643390,Auto,Whitefield Main Road,Peenya,6.9,8,0,,0,,0,,406.55,9.07,4.5,5
13-09-2025,07:42:00,CNR1528870,Successful,CUST544466,Prime SUV,Srirampura,Salarpuria,6.2,8,0,,0,,0,,915.6,12.36,4.3,4.9
13-09-2025,22:47:00,CNR1155305,Successful,CUST343212,Prime Sedan,Malleswaram,Kundalahalli,3.4,4.1,0,,0,,0,,1166.49,34.64,4.1,4.4
14-09-2025,22:27:00,CNR1493479,Successful,CUST692283,Prime SUV,Sanjay Nagar,Basavanagudi,6.6,8.9,0,,0,,0,,490.96,4.97,4.6,5
07-09-2025,21:40:00,CNR3357362,Cancelled-Driver,CUST182543,Prime SUV,Chamarajpet,RT Nagar,,,0,,1,Personal & Car related issues,0,,,,,
20-09-2025,03:17:00,CNR7284827,Successful,CUST411445,Prime Plus,Chamarajpet,Hebbal Kempapura,3.4,5.2,0,,0,,0,,348.99,3.73,3.3,4
13-09-2025,21:34:00,CNR6160376,Cancelled-Customer,CUST228138,Auto,Whitefield Main Road,Electronic City,,,1,Driver is not moving towards pickup location,0,,0,,,,,
27-09-2025,14:56:00,CNR7044575,Successful,CUST665424,eBike,Kundalahalli,Devanahalli,12.4,13.1,0,,0,,0,,503.44,12.44,4.7,4.8
23-09-2025,08:58:00,CNR5208833,Cancelled-Driver,CUST826350,Bike,HSR Layout,Kalyan Nagar,,,0,,1,The customer was coughing/sick,0,,,,,
20-09-2025,21:22:00,CNR0828492,Successful,CUST350976,Bike,Koramangala 4th Block,Yelahanka,15.9,18.1,0,,0,,0,,646.25,19.81,4,4.5
13-09-2025,12:37:00,CNR2623796,Cancelled-Driver,CUST439268,Prime Plus,Kundalahalli,Banaswadi,,,0,,1,The customer was coughing/sick,0,,,,,
07-09-2025,22:33:00,CNR6051640,Successful,CUST712458,Prime Plus,Indiranagar,New Thippasandra,3.7,4.6,0,,0,,0,,510.53,17.46,4.6,5
24-09-2025,22:21:00,CNR4840806,Successful,CUST140024,Auto,Sompura,Devanahalli,11.2,11,0,,0,,0,,313.79,4.19,4.7,4.4
15-09-2025,19:07:00,CNR2908064,Successful,CUST882117,Mini,Koramangala 4th Block,MG Road,8.2,8.7,0,,0,,0,,275.41,4.34,4.2,4.9
07-09-2025,13:50:00,CNR7180944,Cancelled-Driver,CUST860043,Prime SUV,Koramangala,New Thippasandra,,,0,,1,The customer was coughing/sick,0,,,,,
07-09-2025,18:31:00,CNR0683206,Successful,CUST753497,Prime Plus,Gottigere,Domlur,4.1,6.5,0,,0,,0,,166.68,2.2,4.5,4.2
07-09-2025,21:09:00,CNR0707131,Successful,CUST399161,Auto,Kumaraswamy Layout,Electronic City,16.9,20,0,,0,,0,,400.04,3.07,4.1,4.3
24-09-2025,04:33:00,CNR6924617,Cancelled-Driver,CUST739531,Prime Plus,Yeshwanthpur,Kaggadasapura,,,0,,1,The customer was coughing/sick,0,,,,,
07-09-2025,09:39:00,CNR2133488,Successful,CUST155510,Bike,Sanjay Nagar,Ulsoor,13.1,16.3,0,,0,,0,,456.7,6.79,4.9,4.2
17-09-2025,05:19:00,CNR9060004,Successful,CUST820370,Mini,Malleshwaram,Whitefield Main Road,9.1,10.1,0,,0,,0,,596.33,19.51,4.6,4.2
14-09-2025,20:00:00,CNR9649838,Failed,CUST395123,Prime Plus,Whitefield,Chamarajpet,,,0,,0,,0,,,,,
19-09-2025,14:02:00,CNR3072776,Successful,CUST928326,Bike,Basavanagudi,Malleswaram,11.2,12.5,0,,0,,0,,180.18,3.91,4.7,4.5
27-09-2025,06:18:00,CNR2806065,Cancelled-Customer,CUST405167,Bike,Yelahanka,Peenya,,,1,Wrong Address,0,,0,,,,,
27-09-2025,03:03:00,CNR3176586,Successful,CUST373061,Prime SUV,Hebbal Kempapura,Rajajinagar,3.5,4.6,0,,0,,0,,249.33,3.66,4.2,5
14-09-2025,00:27:00,CNR8735033,Failed,CUST589123,Prime Plus,Whitefield,Banaswadi,,,0,,0,,0,,,,,
01-09-2025,00:03:00,CNR4357905,Successful,CUST392382,Bike,Kalyan Nagar,Richmond Town,4.3,5.8,0,,0,,0,,165,3.58,3.9,5
13-09-2025,08:08:00,CNR3416606,Successful,CUST295305,Mini,Ulsoor,Kundalahalli,6.4,6.6,0,,0,,0,,131.26,1.45,4.8,4.9
20-09-2025,09:50:00,CNR6039799,Successful,CUST580291,Mini,Salarpuria,Jalahalli,4.8,5.8,0,,0,,0,,670.62,16.69,3.8,4.5
18-09-2025,21:49:00,CNR7759448,Successful,CUST155885,Auto,Banaswadi,Richmond Town,10.3,12,0,,0,,0,,188.19,1.31,5,4.4
20-09-2025,17:09:00,CNR3147853,Successful,CUST574723,Prime Plus,Koramangala,Kundalahalli,13.2,15.6,0,,0,,0,,132.1,3.11,4.7,3.8
06-09-2025,19:27:00,CNR9022333,Failed,CUST244396,eBike,Devanahalli,Jayanagar,,,0,,0,,0,,,,,
20-09-2025,19:02:00,CNR5355162,Successful,CUST479900,Auto,Hebbal,Sunkadakatte,2.6,4.4,0,,0,,0,,1055.04,33.07,3.9,4.6
07-09-2025,15:59:00,CNR9615442,Successful,CUST414737,Prime Sedan,Ulsoor,Srirampura,8.4,9.7,0,,0,,0,,148.96,1.94,4.3,4.2
23-09-2025,21:40:00,CNR5043433,Cancelled-Customer,CUST385940,Prime Plus,Peenya,HSR Layout,,,1,Driver asked to cancel,0,,0,,,,,
12-09-2025,12:27:00,CNR6161981,Failed,CUST460279,Bike,Banaswadi,Sanjay Nagar,,,0,,0,,0,,,,,
21-09-2025,20:58:00,CNR9433700,Failed,CUST861625,Mini,Sompura,Sunkadakatte,,,0,,0,,0,,,,,
02-09-2025,09:38:00,CNR9483023,Cancelled-Driver,CUST257875,eBike,Basavanagudi,Langford Town,,,0,,1,The customer was coughing/sick,0,,,,,
13-09-2025,09:11:00,CNR2805553,Successful,CUST603759,Mini,New Thippasandra,Ulsoor,3.6,4.1,0,,0,,0,,483.12,4.28,4.6,4.9
21-09-2025,21:56:00,CNR2610695,Successful,CUST687957,Bike,Shivaji Nagar,Basavanagudi,5.5,8,0,,0,,0,,480.04,5.46,4.9,4.6
07-09-2025,18:08:00,CNR5470022,Successful,CUST531976,Auto,BTM Layout,Malleswaram,3.8,3.9,0,,0,,0,,122.16,3.68,5,5
25-09-2025,06:16:00,CNR1070327,Successful,CUST166840,eBike,Sunkadakatte,RT Nagar,9.9,10.2,0,,0,,0,,64.75,1.19,4.5,5
20-09-2025,04:26:00,CNR8096471,Successful,CUST163871,Bike,Kalyan Nagar,MG Road,3.6,5.7,0,,0,,0,,75.69,4.93,4.1,3.6
19-09-2025,09:19:00,CNR4676321,Successful,CUST730791,Auto,Ulsoor,Whitefield,9.5,11.7,0,,0,,0,,57.95,4.53,5,4.1
12-09-2025,02:19:00,CNR8156068,Successful,CUST450272,Auto,Kaggadasapura,Kalyan Nagar,6.2,5.4,0,,0,,0,,504.95,11,3.3,4.3
15-09-2025,18:59:00,CNR5403625,Successful,CUST364812,eBike,Koramangala 7th Block,Kaggadasapura,3.7,5,0,,0,,0,,176.37,2.58,5,4.3
19-09-2025,20:29:00,CNR2951804,Successful,CUST582415,Mini,Kumaraswamy Layout,Domlur,3,2.6,0,,0,,0,,943.79,12.13,3.7,4.3
14-09-2025,17:11:00,CNR4542981,Cancelled-Customer,CUST967397,Prime SUV,Srirampura,Kalyan Nagar,,,1,Change of plans,0,,0,,,,,
21-09-2025,21:44:00,CNR7469217,Successful,CUST780766,Bike,Whitefield,Koramangala,3.3,4.6,0,,0,,0,,474.88,9.91,4.5,4.3
13-09-2025,10:32:00,CNR7691016,Failed,CUST271032,Mini,Sanjay Nagar,Banashankari,,,0,,0,,0,,,,,
07-09-2025,22:22:00,CNR5962085,Successful,CUST676304,Prime Sedan,Kumaraswamy Layout,HSR Layout,3.5,4.6,0,,0,,0,,604.04,13.08,4.2,4.1
07-09-2025,13:29:00,CNR6679834,Successful,CUST598339,Prime Plus,RT Nagar,Banaswadi,15.1,18,0,,0,,0,,719.32,11.21,5,4.2
01-09-2025,13:29:00,CNR6144113,Successful,CUST390734,eBike,Jayanagar,BTM Layout,2.2,4.1,0,,0,,0,,248.41,9.74,4.7,4.6
10-09-2025,00:58:00,CNR5279531,Successful,CUST157475,Mini,Indiranagar,Koramangala 7th Block,2.5,4.5,0,,0,,0,,416.52,4.35,4.3,4
23-09-2025,17:01:00,CNR1713528,Cancelled-Driver,CUST578542,Mini,Sunkadakatte,Rajamahendri,,,0,,1,Customer related issue,0,,,,,
25-09-2025,13:05:00,CNR2724511,Successful,CUST433033,eBike,Whitefield Main Road,Banashankari,2.8,5.5,0,,0,,0,,339.68,3.83,4.6,3.5
07-09-2025,04:39:00,CNR8638813,Successful,CUST194756,Auto,Koramangala,Sanjay Nagar,4.1,6.8,0,,0,,0,,848.21,17.78,5,4.2
29-09-2025,07:37:00,CNR8608182,Successful,CUST743451,Bike,Hebbal,Kothanur,2.2,3.8,0,,0,,0,,378.5,8.54,4.4,4.9
16-09-2025,16:23:00,CNR5588986,Successful,CUST357622,Mini,Richmond Town,Ejipura,5.6,6.5,0,,0,,0,,200.62,7.23,4.5,4.2
28-09-2025,04:39:00,CNR7308829,Successful,CUST740628,Bike,Malleshwaram,Srirampura,6.9,9.2,0,,0,,0,,164.68,1.83,3.9,4.6
21-09-2025,18:56:00,CNR3386445,Cancelled-Driver,CUST229925,Prime SUV,Malleshwaram,MG Road,,,0,,1,Customer related issue,0,,,,,
22-09-2025,12:08:00,CNR8993771,Successful,CUST364818,Prime Sedan,Nayandahalli,Ejipura,7.8,10.1,0,,0,,0,,403.15,7.86,4.3,5
04-09-2025,12:42:00,CNR3156420,Successful,CUST500377,Prime Plus,Kundalahalli,BANASWADI,11.4,13.5,0,,0,,0,,313.46,7.94,4.5,3.1
07-09-2025,00:29:00,CNR7183296,Failed,CUST936603,Prime Sedan,Banashankari,Chamarajpet,,,0,,0,,0,,,,,
01-09-2025,16:29:00,CNR8228432,Successful,CUST107645,Prime Plus,Sanjay Nagar,New Thippasandra,2.4,4,0,,0,,0,,144.44,1.07,5,3.9
22-09-2025,01:05:00,CNR6842439,Successful,CUST350854,Prime SUV,Domlur,Sunkadakatte,3.2,4.5,0,,0,,0,,411.11,9.8,4.7,5
12-09-2025,01:17:00,CNR7103847,Successful,CUST570636,Prime SUV,Nayandahalli,Shivaji Nagar,2.2,4.9,0,,0,,0,,250.93,9.07,4.4,4.4
24-09-2025,20:06:00,CNR5822641,Cancelled-Driver,CUST672667,Bike,Koramangala,Richmond Town,,,0,,1,The customer was coughing/sick,0,,,,,
12-09-2025,10:38:00,CNR7617932,Successful,CUST276517,Bike,Yelahanka,BANASWADI,2.5,3.6,0,,0,,0,,823.13,13.74,5,5
26-09-2025,03:52:00,CNR0976898,Successful,CUST685997,Auto,Gottigere,Rajajinagar,6.5,7.3,0,,0,,0,,382.93,6.69,4.5,5
06-09-2025,09:36:00,CNR3526163,Cancelled-Customer,CUST132495,Prime Plus,Kengeri,Koramangala 7th Block,,,1,Wrong Address,0,,0,,,,,
07-09-2025,22:43:00,CNR1346947,Failed,CUST339481,Prime Sedan,BANASWADI,Banaswadi,,,0,,0,,0,,,,,
12-09-2025,16:47:00,CNR0054575,Successful,CUST429406,Prime SUV,Sompura,Chamarajpet,9.5,10.8,0,,0,,0,,413.92,4.38,3.7,4
13-09-2025,22:03:00,CNR1313269,Successful,CUST534010,Prime Sedan,HSR Layout,Hebbal Kempapura,10,10.7,0,,0,,0,,635.08,12.37,4.4,5
12-09-2025,16:09:00,CNR2812733,Successful,CUST648609,Auto,Banaswadi,Koramangala 7th Block,5,7.3,0,,0,,0,,205.77,7.59,4.7,4.1
24-09-2025,17:47:00,CNR2141112,Successful,CUST727394,Prime Plus,RT Nagar,Kengeri,2.8,4.4,0,,0,,0,,134.12,0.83,4,3.6
04-09-2025,15:08:00,CNR1197665,Successful,CUST738909,Auto,Nayandahalli,Yelahanka,7.3,7,0,,0,,0,,637.37,10.96,4.9,4.3
12-09-2025,07:57:00,CNR4116937,Successful,CUST822717,Prime SUV,Jayanagar,Basavanagudi,2.4,4.3,0,,0,,0,,943.12,9.17,5,3.6
26-09-2025,21:40:00,CNR3766476,Cancelled-Driver,CUST220743,eBike,Sanjay Nagar,Banashankari,,,0,,1,More than permitted people in there,0,,,,,
03-09-2025,04:19:00,CNR8654286,Failed,CUST808800,Mini,Shivaji Nagar,BTM Layout,,,0,,0,,0,,,,,
28-09-2025,20:19:00,CNR8271382,Successful,CUST119506,eBike,Richmond Town,RT Nagar,4.2,5.5,0,,0,,0,,1060.52,13.39,4.8,4.5
30-09-2025,00:51:00,CNR5980026,Cancelled-Driver,CUST687023,eBike,Yeshwanthpur,Gandhi Nagar,,,0,,1,The customer was coughing/sick,0,,,,,
04-09-2025,15:39:00,CNR3526852,Successful,CUST783854,Prime Sedan,Koramangala 7th Block,Richmond Town,13.2,14.7,0,,0,,0,,334.18,6.55,4.3,4.2
10-09-2025,22:12:00,CNR4390946,Successful,CUST778144,Prime Sedan,Kothanur,Whitefield,3.4,5.2,0,,0,,0,,123.34,2.26,4.7,4.5
13-09-2025,22:56:00,CNR2995646,Successful,CUST490152,Bike,Srirampura,Langford Town,8.3,9.3,0,,0,,0,,568.83,9.09,4.2,4.8
24-09-2025,03:33:00,CNR1236434,Cancelled-Driver,CUST660925,eBike,Richmond Town,Koramangala 4th Block,,,0,,1,Customer related issue,0,,,,,
19-09-2025,03:15:00,CNR5055080,Cancelled-Driver,CUST618843,eBike,Nayandahalli,Electronic City,,,0,,1,Personal & Car related issues,0,,,,,
20-09-2025,06:06:00,CNR4819144,Incomplete,CUST603640,Prime Sedan,Devanahalli,Sunkadakatte,,,0,,0,,1,Vehicle Breakdown,,,,
23-09-2025,16:28:00,CNR8578627,Successful,CUST581349,Prime SUV,Chamarajpet,Koramangala 4th Block,8.1,8.9,0,,0,,0,,923.73,17.82,5,4.4
05-09-2025,12:03:00,CNR3598411,Successful,CUST100445,eBike,Kothanur,Sunkadakatte,4.3,6.4,0,,0,,0,,333.23,9.95,4.9,4.4
26-09-2025,03:19:00,CNR5633717,Successful,CUST854533,Auto,Frazer Town,Sanjay Nagar,7.3,7.7,0,,0,,0,,264.35,7.83,5,4.5
21-09-2025,12:30:00,CNR4840604,Cancelled-Customer,CUST592507,Prime SUV,Kaggadasapura,Shivaji Nagar,,,1,Wrong Address,0,,0,,,,,
19-09-2025,07:53:00,CNR5562426,Cancelled-Customer,CUST475629,Prime Sedan,Sompura,Frazer Town,,,1,AC is not working,0,,0,,,,,
27-09-2025,17:16:00,CNR7618003,Failed,CUST130831,Prime Sedan,Jalahalli,Gottigere,,,0,,0,,0,,,,,
21-09-2025,21:28:00,CNR4840873,Successful,CUST211476,Prime Plus,Salarpuria,Malleshwaram,2.5,3.1,0,,0,,0,,503.89,19.33,5,5
07-09-2025,19:07:00,CNR9460638,Successful,CUST300686,eBike,Jalahalli,Ejipura,3.9,4.7,0,,0,,0,,137.5,1.69,4.3,4.9
13-09-2025,19:10:00,CNR8497333,Cancelled-Driver,CUST703685,Prime Plus,Srirampura,BANASWADI,,,0,,1,Personal & Car related issues,0,,,,,
15-09-2025,16:47:00,CNR8831150,Cancelled-Customer,CUST785819,Prime Plus,Salarpuria,Shivaji Nagar,,,1,AC is not working,0,,0,,,,,
03-09-2025,22:34:00,CNR3876657,Successful,CUST805006,Prime Sedan,Richmond Town,Whitefield,7.8,10.3,0,,0,,0,,431.91,8.18,5,4.8
29-09-2025,06:30:00,CNR7129463,Successful,CUST754400,Auto,Richmond Town,Whitefield Main Road,2,4.8,0,,0,,0,,793.14,14.48,5,4.1
06-09-2025,15:18:00,CNR8729878,Successful,CUST325960,Prime Plus,Koramangala,Whitefield Main Road,2.6,3.4,0,,0,,0,,97.14,1.09,5,3.1
21-09-2025,03:37:00,CNR3358746,Successful,CUST978747,Prime Sedan,Jalahalli,Langford Town,2.6,3.2,0,,0,,0,,2232.3,32.32,4.2,3.7
16-09-2025,21:17:00,CNR9427583,Successful,CUST941653,eBike,Sanjay Nagar,Sunkadakatte,4.1,5.7,0,,0,,0,,383.44,7.92,5,4.4
02-09-2025,12:24:00,CNR2133971,Successful,CUST729806,Bike,Kengeri,Electronic City,8.2,9.5,0,,0,,0,,470.4,3.61,4.1,4.1
28-09-2025,21:52:00,CNR6073639,Successful,CUST758424,eBike,Ulsoor,Malleshwaram,5.4,7.7,0,,0,,0,,1002.76,37.71,3.8,4.9
27-09-2025,21:07:00,CNR2528175,Cancelled-Driver,CUST281762,Bike,Devanahalli,Koramangala,,,0,,1,The customer was coughing/sick,0,,,,,
16-09-2025,18:24:00,CNR6235222,Failed,CUST437965,Prime Sedan,Gottigere,Salarpuria,,,0,,0,,0,,,,,
07-09-2025,00:37:00,CNR4804190,Successful,CUST512813,Prime SUV,Shivaji Nagar,HSR Layout,5.1,7.1,0,,0,,0,,713.85,9.58,5,4.7
05-09-2025,20:41:00,CNR3609285,Successful,CUST573799,Prime Sedan,Yelahanka,Richmond Town,3.6,6.8,0,,0,,0,,359.45,9.68,4.2,5
13-09-2025,21:39:00,CNR0602601,Cancelled-Driver,CUST978207,Auto,Salarpuria,Sunkadakatte,,,0,,1,Customer related issue,0,,,,,
08-09-2025,11:08:00,CNR3226138,Cancelled-Customer,CUST741684,Auto,Hebbal Kempapura,BANASWADI,,,1,Driver asked to cancel,0,,0,,,,,
16-09-2025,14:56:00,CNR5731063,Successful,CUST601369,eBike,Gottigere,Electronic City,4,2.5,0,,0,,0,,758.42,14.33,5,3.5
29-09-2025,23:29:00,CNR4175772,Cancelled-Driver,CUST825208,Prime SUV,Basavanagudi,Langford Town,,,0,,1,Personal & Car related issues,0,,,,,
18-09-2025,08:00:00,CNR5697928,Cancelled-Driver,CUST909046,Auto,BANASWADI,Yeshwanthpur,,,0,,1,The customer was coughing/sick,0,,,,,
27-09-2025,05:22:00,CNR2900433,Failed,CUST419271,Mini,Hebbal,Kengeri,,,0,,0,,0,,,,,
20-09-2025,16:13:00,CNR1074843,Successful,CUST910756,Auto,Ejipura,Gottigere,12.6,13.3,0,,0,,0,,318.04,3.4,4.5,3.8
15-09-2025,22:33:00,CNR5905108,Cancelled-Customer,CUST809365,Auto,Banaswadi,Frazer Town,,,1,Wrong Address,0,,0,,,,,
27-09-2025,19:22:00,CNR1059839,Successful,CUST949252,Prime Sedan,Richmond Town,Domlur,5.5,7.8,0,,0,,0,,957.62,12.66,5,4.2
14-09-2025,20:46:00,CNR8223975,Successful,CUST513572,Bike,Frazer Town,Nayandahalli,6.7,7.8,0,,0,,0,,530.81,13.94,3.9,4.4
27-09-2025,14:45:00,CNR3283185,Cancelled-Driver,CUST954036,Prime Sedan,Jayanagar,Kothanur,,,0,,1,The customer was coughing/sick,0,,,,,
10-09-2025,04:17:00,CNR4807148,Successful,CUST356720,Prime Plus,Kumaraswamy Layout,Malleshwaram,11.4,12,0,,0,,0,,178.21,4.1,5,5
06-09-2025,21:19:00,CNR6371588,Successful,CUST196459,Auto,Kalyan Nagar,Domlur,5.3,6.4,0,,0,,0,,203.39,6.99,4.3,4.4
27-09-2025,02:58:00,CNR7046041,Successful,CUST900141,Prime Sedan,Srirampura,Malleshwaram,4.9,6.1,0,,0,,0,,433.2,5.05,5,5
19-09-2025,15:24:00,CNR0356549,Successful,CUST602479,Bike,Kaggadasapura,Jayanagar,5.2,7.9,0,,0,,0,,249.44,9.41,3.8,4.6
27-09-2025,15:38:00,CNR7257040,Successful,CUST915484,Prime SUV,HSR Layout,Domlur,2.3,2.3,0,,0,,0,,182.18,2.9,4.4,4.2
28-09-2025,18:45:00,CNR8935077,Incomplete,CUST605820,eBike,Devanahalli,Banashankari,,,0,,0,,1,Customer Demand,,,,
03-09-2025,21:33:00,CNR9630274,Successful,CUST170305,Prime SUV,Sanjay Nagar,Ulsoor,2.6,3.4,0,,0,,0,,328.83,9.25,5,3.7
16-09-2025,08:08:00,CNR9480374,Failed,CUST643973,Prime SUV,Yelahanka,Koramangala,,,0,,0,,0,,,,,
13-09-2025,22:20:00,CNR2544001,Successful,CUST522843,Prime SUV,Gandhi Nagar,Kumaraswamy Layout,10.5,12.1,0,,0,,0,,577.87,10.12,5,3.1
20-09-2025,18:22:00,CNR4290865,Failed,CUST290102,eBike,Kothanur,Frazer Town,,,0,,0,,0,,,,,
25-09-2025,12:04:00,CNR7888904,Cancelled-Driver,CUST526069,Bike,Richmond Town,Shivaji Nagar,,,0,,1,More than permitted people in there,0,,,,,
09-09-2025,01:01:00,CNR1711384,Successful,CUST526126,Mini,BTM Layout,Indiranagar,2.6,3.1,0,,0,,0,,951.98,10.63,4.2,4.5
18-09-2025,23:10:00,CNR6005202,Failed,CUST866633,Prime Sedan,Whitefield,Rajajinagar,,,0,,0,,0,,,,,
21-09-2025,07:06:00,CNR7983009,Successful,CUST560997,eBike,Nayandahalli,Rajamahendri,4,7.1,0,,0,,0,,527.95,12.82,3.9,5
06-09-2025,15:59:00,CNR5383645,Cancelled-Driver,CUST870516,Prime SUV,Kothanur,HSR Layout,,,0,,1,The customer was coughing/sick,0,,,,,
26-09-2025,10:48:00,CNR6966211,Successful,CUST902407,Mini,RT Nagar,Gandhi Nagar,7.8,11.1,0,,0,,0,,154.67,4.66,4.2,4
20-09-2025,07:49:00,CNR1768297,Successful,CUST992177,eBike,Langford Town,Domlur,4.8,6.3,0,,0,,0,,233.14,9.39,4.3,4.9
28-09-2025,19:46:00,CNR0288318,Cancelled-Driver,CUST653144,Auto,Kengeri,BTM Layout,,,0,,1,Customer related issue,0,,,,,
12-09-2025,12:48:00,CNR9152689,Successful,CUST531134,Bike,Banaswadi,Ulsoor,5.6,7.7,0,,0,,0,,663.71,8.02,5,4.2
05-09-2025,13:59:00,CNR0778871,Successful,CUST173402,eBike,HSR Layout,Malleshwaram,5.8,8.7,0,,0,,0,,300.08,5.98,4.8,4.7
16-09-2025,02:03:00,CNR1289086,Successful,CUST523367,Mini,RT Nagar,Devanahalli,8.2,9.6,0,,0,,0,,166.12,4.29,3.9,4.4
04-09-2025,19:16:00,CNR0652567,Successful,CUST343723,eBike,New Thippasandra,Domlur,5.4,7.4,0,,0,,0,,132.28,1.74,4.3,3.6
29-09-2025,03:02:00,CNR3579217,Successful,CUST934174,Prime Plus,Jayanagar,Ejipura,2.4,2.8,0,,0,,0,,39.41,5.44,4.7,5
02-09-2025,23:04:00,CNR0339937,Successful,CUST337463,Prime SUV,Domlur,Yeshwanthpur,9.2,8.9,0,,0,,0,,154.65,1.62,4.6,3
23-09-2025,14:48:00,CNR2723527,Successful,CUST902793,Prime SUV,Kengeri,Whitefield,4.9,7.3,0,,0,,0,,831.96,14.63,4.4,4
17-09-2025,11:38:00,CNR3011688,Successful,CUST688994,Prime Sedan,Sanjay Nagar,Banaswadi,3,4.4,0,,0,,0,,487.3,4.67,5,4.3
13-09-2025,19:20:00,CNR1721335,Successful,CUST511386,Prime Sedan,Rajajinagar,Frazer Town,2.1,5.3,0,,0,,0,,501.03,12.66,3.8,4.5
03-09-2025,03:44:00,CNR2346808,Failed,CUST317715,Mini,Jayanagar,Kothanur,,,0,,0,,0,,,,,
20-09-2025,22:35:00,CNR3517319,Successful,CUST929549,Prime SUV,Srirampura,Sompura,4.4,5.3,0,,0,,0,,1083.59,47.89,4.9,4.6
19-09-2025,06:12:00,CNR9766488,Cancelled-Driver,CUST660086,Mini,Gottigere,Frazer Town,,,0,,1,Personal & Car related issues,0,,,,,
09-09-2025,08:31:00,CNR5674910,Successful,CUST225179,Mini,Hebbal Kempapura,Salarpuria,4.5,4.8,0,,0,,0,,905.29,19.25,4.2,4.2
27-09-2025,14:43:00,CNR6096643,Successful,CUST353535,Prime Sedan,Electronic City,Basavanagudi,7.6,9.9,0,,0,,0,,998.51,17.49,5,4.6
10-09-2025,06:47:00,CNR1788610,Successful,CUST110853,Prime Plus,Basavanagudi,Gottigere,2.7,5.8,0,,0,,0,,216.78,9.52,5,4.6
14-09-2025,05:27:00,CNR3000882,Successful,CUST307495,Bike,Ejipura,Basavanagudi,9,9.4,0,,0,,0,,787.3,9.79,3.8,4.4
17-09-2025,06:05:00,CNR1619583,Failed,CUST249331,Prime SUV,Richmond Town,Koramangala 7th Block,,,0,,0,,0,,,,,
05-09-2025,18:01:00,CNR7004843,Successful,CUST880373,Bike,Sompura,Ulsoor,8.3,8.9,0,,0,,0,,389.55,4.99,4.3,3.6
28-09-2025,18:51:00,CNR8590345,Failed,CUST938202,Auto,Frazer Town,Malleswaram,,,0,,0,,0,,,,,
13-09-2025,21:36:00,CNR3765804,Failed,CUST529994,eBike,Hebbal Kempapura,Kengeri,,,0,,0,,0,,,,,
04-09-2025,17:55:00,CNR2288382,Successful,CUST236132,Mini,Frazer Town,Hebbal Kempapura,2.5,5.4,0,,0,,0,,74.7,2.61,4.7,4.2
13-09-2025,22:31:00,CNR3204948,Successful,CUST417767,Prime SUV,Sanjay Nagar,Kalyan Nagar,3,6.6,0,,0,,0,,135.72,4.39,4.7,5
20-09-2025,21:32:00,CNR2571808,Successful,CUST818106,Mini,BTM Layout,Whitefield Main Road,7,9,0,,0,,0,,3893.25,22.07,4.5,5
16-09-2025,11:22:00,CNR9319524,Successful,CUST959060,Bike,Whitefield,Indiranagar,6.1,6.9,0,,0,,0,,935.11,14.21,4.5,4.7
21-09-2025,19:57:00,CNR5957414,Successful,CUST744845,Prime Plus,Malleshwaram,Kalyan Nagar,2.8,5.5,0,,0,,0,,655.06,10.78,4.7,4.7
03-09-2025,04:51:00,CNR4351397,Failed,CUST640764,Prime Sedan,Indiranagar,Rajajinagar,,,0,,0,,0,,,,,
09-09-2025,02:28:00,CNR1656274,Successful,CUST541847,Prime Plus,Kothanur,Whitefield,2.9,4.1,0,,0,,0,,660.24,11.43,4.5,5
26-09-2025,13:40:00,CNR4391558,Cancelled-Driver,CUST417885,Prime Plus,Yelahanka,Hebbal Kempapura,,,0,,1,Personal & Car related issues,0,,,,,
04-09-2025,12:55:00,CNR2123410,Successful,CUST128548,Prime Sedan,Rajamahendri,Devanahalli,6,6.9,0,,0,,0,,222.07,6.04,4.9,4.6
27-09-2025,22:19:00,CNR2756063,Successful,CUST739675,Mini,Gottigere,Rajajinagar,11,12,0,,0,,0,,260.34,5.97,5,4.6
04-09-2025,03:07:00,CNR6866648,Failed,CUST365147,Bike,Shivaji Nagar,Domlur,,,0,,0,,0,,,,,
26-09-2025,15:14:00,CNR3870133,Successful,CUST521947,Auto,New Thippasandra,Koramangala 7th Block,2.6,4.8,0,,0,,0,,587.96,9.29,5,3.8
12-09-2025,01:38:00,CNR2232359,Successful,CUST515767,Prime SUV,Srirampura,Electronic City,2.9,4.4,0,,0,,0,,483.18,5.01,5,4.6
20-09-2025,20:59:00,CNR6919933,Successful,CUST484059,Prime SUV,Malleswaram,New Thippasandra,2.8,4.8,0,,0,,0,,594.71,15.48,4,4.9
06-09-2025,08:24:00,CNR2141011,Successful,CUST948466,eBike,Nayandahalli,BTM Layout,9.3,11.6,0,,0,,0,,124.12,2.5,5,3.9
03-09-2025,02:55:00,CNR1909101,Successful,CUST965135,Auto,Banashankari,Langford Town,3.2,4.5,0,,0,,0,,102.89,3.27,4.4,5
